"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1265,"NYCB","New York Community Bancorp Inc.","Financial","Banks - Regional","USA",3295.29,,9.38,0.32%,5261945
1266,"NYMT","New York Mortgage Trust Inc","Real Estate","REIT - Mortgage","USA",573.37,,6.33,1.44%,346381
1267,"OABI","OmniAb Inc","Healthcare","Biotechnology","USA",502.49,,4.29,5.67%,616234
1268,"OB","Outbrain Inc","Communication Services","Internet Content & Information","USA",237.36,,4.86,0.41%,100271
1269,"OBIO","Orchestra BioMed Holdings Inc","Healthcare","Biotechnology","USA",236.93,,6.62,13.55%,72272
1270,"OBK","Origin Bancorp Inc","Financial","Banks - Regional","USA",946.12,11.66,30.51,0.96%,80725
1271,"OBT","Orange County Bancorp Inc","Financial","Banks - Regional","USA",311.98,8.73,55.12,7.13%,10571
1272,"OCFC","OceanFirst Financial Corp.","Financial","Banks - Regional","USA",926.32,9.57,15.84,1.08%,222248
1273,"OCGN","Ocugen Inc","Healthcare","Biotechnology","USA",368.46,,1.28,8.47%,4623775
1274,"OCUL","Ocular Therapeutix Inc","Healthcare","Biotechnology","USA",1243.77,,8.03,-4.06%,1719359
1275,"ODC","Oil-Dri Corp. Of America","Basic Materials","Specialty Chemicals","USA",431.73,12.69,63.96,0.79%,7492
1276,"ODP","ODP Corporation","Consumer Cyclical","Specialty Retail","USA",938.88,,26.16,6.51%,1129623
1277,"OEC","Orion S.A","Basic Materials","Specialty Chemicals","Luxembourg",1062.74,13.77,18.21,8.01%,553216
1278,"OFG","OFG Bancorp","Financial","Banks - Regional","USA",1960.37,10.26,41.71,0.82%,124002
1279,"OFIX","Orthofix Medical Inc","Healthcare","Medical Devices","USA",645.84,,16.92,1.87%,474045
1280,"OFLX","Omega Flex Inc","Industrials","Specialty Industrial Machinery","USA",467.67,24.39,46.35,1.18%,23367
1281,"OGS","ONE Gas Inc","Utilities","Utilities - Regulated Gas","USA",3813.11,17.06,67.31,0.19%,377597
1282,"OI","O-I Glass Inc","Consumer Cyclical","Packaging & Containers","USA",1743.14,,11.22,2.65%,2667617
1283,"OII","Oceaneering International, Inc.","Energy","Oil & Gas Equipment & Services","USA",2654.72,21.51,26.16,4.56%,806390
1284,"OIS","Oil States International, Inc.","Energy","Oil & Gas Equipment & Services","USA",313.21,,4.91,-0.61%,889975
1285,"OLMA","Olema Pharmaceuticals Inc","Healthcare","Biotechnology","USA",729.62,,12.74,1.43%,933814
1286,"OLO","Olo Inc","Technology","Software - Application","USA",846.21,,5.22,3.78%,1128569
1287,"OLP","One Liberty Properties, Inc.","Real Estate","REIT - Diversified","USA",534.28,16.52,25.06,0.85%,25768
1288,"OLPX","Olaplex Holdings Inc","Consumer Cyclical","Specialty Retail","USA",1300.81,27.48,1.97,7.08%,2079851
1289,"OMCL","Omnicell, Inc.","Healthcare","Health Information Services","USA",1848.80,,40.20,2.94%,555467
1290,"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",226.55,,3.91,-5.78%,846272
1291,"OMI","Owens & Minor, Inc.","Healthcare","Medical Distribution","USA",1180.40,,15.31,3.31%,1157555
1292,"ONB","Old National Bancorp","Financial","Banks - Regional","USA",5747.84,10.59,18.02,1.81%,1493488
1293,"ONEW","Onewater Marine Inc","Consumer Cyclical","Specialty Retail","USA",326.67,,22.39,3.51%,81898
1294,"ONIT","Onity Group Inc.","Financial","Mortgage Finance","USA",212.58,,27.08,9.99%,21700
1295,"ONL","Orion Office REIT Inc","Real Estate","REIT - Office","USA",215.10,,3.85,2.67%,288935
1296,"ONTF","ON24 Inc","Technology","Software - Application","USA",246.20,,5.88,2.80%,260058
1297,"OOMA","Ooma Inc","Technology","Software - Application","USA",224.14,,8.49,-2.19%,66078
1298,"OPAD","Offerpad Solutions Inc","Real Estate","Real Estate Services","USA",84.51,,3.09,-0.32%,72807
1299,"OPCH","Option Care Health Inc.","Healthcare","Medical Care Facilities","USA",5135.73,25.17,30.03,2.74%,730473
1300,"OPEN","Opendoor Technologies Inc","Real Estate","Real Estate Services","USA",1181.04,,1.68,5.00%,17278017
1301,"OPFI","OppFi Inc","Financial","Credit Services","USA",438.16,45.75,3.93,2.34%,333484
1302,"OPK","Opko Health Inc","Healthcare","Diagnostics & Research","USA",996.70,,1.43,11.72%,5558756
1303,"OPRX","OptimizeRx Corp","Healthcare","Health Information Services","USA",161.69,,8.85,6.88%,143429
1304,"ORA","Ormat Technologies Inc","Utilities","Utilities - Renewable","USA",4421.54,33.58,73.18,0.95%,348899
1305,"ORC","Orchid Island Capital Inc","Real Estate","REIT - Mortgage","USA",576.43,,8.08,1.64%,1133398
1306,"ORGO","Organogenesis Holdings Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",347.33,60.37,2.62,4.80%,676130
1307,"ORIC","ORIC Pharmaceuticals Inc","Healthcare","Biotechnology","USA",595.32,,8.83,4.25%,557678
1308,"ORN","Orion Group Holdings Inc","Industrials","Engineering & Construction","USA",230.25,,6.90,4.23%,349825
1309,"ORRF","Orrstown Financial Services, Inc.","Financial","Banks - Regional","USA",622.93,10.29,32.36,1.99%,60167
1310,"OSBC","Old Second Bancorporation Inc.","Financial","Banks - Regional","USA",692.48,8.19,15.44,1.25%,151981
1311,"OSCR","Oscar Health Inc","Healthcare","Healthcare Plans","USA",4381.45,,18.47,10.60%,4495781
1312,"OSIS","OSI Systems, Inc.","Technology","Electronic Components","USA",2380.69,19.20,139.63,2.32%,141652
1313,"OSPN","OneSpan Inc","Technology","Software - Infrastructure","USA",575.62,35.60,15.20,0.60%,265140
1314,"OSUR","Orasure Technologies Inc.","Healthcare","Medical Instruments & Supplies","USA",342.28,12.72,4.59,5.76%,934840
1315,"OSW","OneSpaWorld Holdings Limited","Consumer Cyclical","Leisure","Bahamas",1608.35,34.93,15.36,2.40%,321116
1316,"OTLK","Outlook Therapeutics Inc","Healthcare","Biotechnology","USA",173.70,,7.42,5.85%,163004
1317,"OTTR","Otter Tail Corporation","Utilities","Utilities - Diversified","USA",3783.81,12.24,90.50,2.04%,166978
1318,"OUST","Ouster Inc","Technology","Electronic Components","USA",478.53,,10.58,1.93%,829463
1319,"OUT","Outfront Media Inc","Real Estate","REIT - Specialty","USA",2493.33,12.04,15.03,0.40%,1499654
1320,"OVID","Ovid Therapeutics Inc","Healthcare","Biotechnology","USA",64.91,,0.92,4.57%,120616
1321,"OVLY","Oak Valley Bancorp","Financial","Banks - Regional","USA",215.94,8.58,25.83,3.32%,10648
1322,"OXM","Oxford Industries, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",1475.49,38.06,94.10,0.57%,134855
1323,"PACB","Pacific Biosciences of California Inc","Healthcare","Medical Devices","USA",454.84,,1.67,9.15%,12135036
1324,"PACK","Ranpak Holdings Corp","Consumer Cyclical","Packaging & Containers","USA",646.62,,7.77,2.64%,319023
1325,"PACS","PACS Group Inc.","Healthcare","Medical Care Facilities","USA",5233.42,,34.34,5.53%,164521
1326,"PAGS","PagSeguro Digital Ltd","Technology","Software - Infrastructure","Brazil",4024.54,11.00,12.21,5.08%,2917494
1327,"PAHC","Phibro Animal Health Corp.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",707.13,53.74,17.46,2.71%,75671
1328,"PANL","Pangaea Logistics Solutions Ltd","Industrials","Marine Shipping","USA",306.73,8.60,6.54,0.77%,100254
1329,"PAR","Par Technology Corp.","Technology","Software - Application","USA",1677.07,,49.34,10.33%,732642
1330,"PARR","Par Pacific Holdings Inc","Energy","Oil & Gas Refining & Marketing","USA",1430.54,3.16,24.69,2.45%,932356
1331,"PATK","Patrick Industries, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",2679.26,17.18,119.61,1.24%,111870
1332,"PAX","Patria Investments Ltd","Financial","Asset Management","Cayman Islands",1754.92,14.79,11.56,4.24%,323403
1333,"PAYO","Payoneer Global Inc","Technology","Software - Infrastructure","USA",2505.72,25.03,6.71,3.71%,5963442
1334,"PAYS","PaySign Inc","Technology","Software - Infrastructure","USA",243.12,31.93,4.57,3.27%,110057
1335,"PBF","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing","USA",4404.84,6.26,37.60,3.24%,2434369
1336,"PBFS","Pioneer Bancorp Inc","Financial","Banks - Regional","USA",270.45,17.20,10.41,1.56%,64293
1337,"PBH","Prestige Consumer Healthcare Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",3319.94,16.35,66.84,-1.55%,394222
1338,"PBI","Pitney Bowes, Inc.","Industrials","Integrated Freight & Logistics","USA",1016.04,,5.68,0.53%,3803335
1339,"PBPB","Potbelly Corp","Consumer Cyclical","Restaurants","USA",204.11,56.81,6.84,2.86%,361144
1340,"PBYI","Puma Biotechnology Inc","Healthcare","Biotechnology","USA",187.86,20.94,3.83,2.68%,115727
1341,"PCB","PCB Bancorp.","Financial","Banks - Regional","USA",247.58,10.50,17.35,0.41%,17128
1342,"PCH","PotlatchDeltic Corp","Real Estate","REIT - Specialty","USA",3296.86,90.73,41.78,-1.39%,387151
1343,"PCRX","Pacira BioSciences Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",1031.47,17.38,22.36,0.13%,557154
1344,"PCT","PureCycle Technologies Inc","Industrials","Pollution & Treatment Controls","USA",1038.82,,6.31,0.64%,4967758
1345,"PCVX","Vaxcyte Inc","Healthcare","Biotechnology","USA",8218.96,,73.64,4.42%,694931
1346,"PCYO","Pure Cycle Corp.","Utilities","Utilities - Regulated Water","USA",236.47,39.08,9.82,1.03%,67631
1347,"PD","Pagerduty Inc","Technology","Software - Application","USA",1772.42,,18.54,-1.17%,839531
1348,"PDCO","Patterson Companies Inc.","Healthcare","Medical Distribution","USA",2153.26,12.20,24.43,2.82%,402502
1349,"PDFS","PDF Solutions Inc.","Technology","Software - Application","USA",1153.15,523.17,30.03,5.52%,208154
1350,"PDLB","Ponce Financial Group Inc","Financial","Banks - Regional","USA",230.00,25.03,9.66,3.65%,36579
1351,"PDM","Piedmont Office Realty Trust Inc","Real Estate","REIT - Office","USA",1080.04,,8.71,5.45%,1138533
1352,"PEB","Pebblebrook Hotel Trust","Real Estate","REIT - Hotel & Motel","USA",1500.22,,12.45,1.47%,1829820
1353,"PEBK","Peoples Bancorp Of North Carolina Inc","Financial","Banks - Regional","USA",157.25,9.70,28.80,-0.28%,6389
1354,"PEBO","Peoples Bancorp, Inc. (Marietta, OH)","Financial","Banks - Regional","USA",1052.16,8.40,29.63,1.16%,124488
1355,"PECO","Phillips Edison & Company Inc","Real Estate","REIT - Retail","USA",4255.65,73.55,34.74,0.38%,796821
1356,"PEPG","PepGen Inc","Healthcare","Biotechnology","USA",291.13,,8.98,1.13%,167125
1357,"PESI","Perma-Fix Environmental Services, Inc.","Industrials","Waste Management","USA",158.85,,10.06,-1.47%,329552
1358,"PETQ","PetIQ Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",900.36,107.66,30.50,0.26%,4866870
1359,"PFBC","Preferred Bank (Los Angeles, CA)","Financial","Banks - Regional","USA",1036.65,7.48,77.42,2.88%,69145
1360,"PFC","Premier Financial Corp","Financial","Banks - Regional","USA",849.77,10.81,23.71,1.07%,295685
1361,"PFIS","Peoples Financial Services Corp","Financial","Banks - Regional","USA",449.25,18.67,44.97,2.91%,15343
1362,"PFMT","Performant Financial Corp","Industrials","Specialty Business Services","USA",280.87,,3.65,11.28%,151981
1363,"PFS","Provident Financial Services Inc","Financial","Banks - Regional","USA",2095.92,16.08,17.04,2.47%,1941156
1364,"PFSI","PennyMac Financial Services Inc.","Financial","Mortgage Finance","USA",4904.00,26.49,95.80,2.24%,310284
1365,"PGC","Peapack-Gladstone Financial Corp.","Financial","Banks - Regional","USA",461.31,13.89,25.96,0.12%,89398
1366,"PGEN","Precigen Inc","Healthcare","Biotechnology","USA",320.57,,1.27,7.63%,8579546
1367,"PGNY","Progyny Inc","Healthcare","Health Information Services","USA",1995.81,33.43,20.96,0.53%,3646492
1368,"PGRE","Paramount Group Inc","Real Estate","REIT - Office","USA",1028.59,,4.73,0.85%,677583
1369,"PGY","Pagaya Technologies Ltd","Technology","Software - Infrastructure","USA",1070.59,,15.10,9.50%,1682058
1370,"PHAT","Phathom Pharmaceuticals Inc","Healthcare","Biotechnology","USA",687.85,,11.75,8.70%,1252789
1371,"PHIN","PHINIA Inc","Consumer Cyclical","Auto Parts","USA",1910.13,23.44,43.73,2.80%,498045
1372,"PHR","Phreesia Inc","Healthcare","Health Information Services","USA",1276.58,,22.24,4.96%,389813
1373,"PI","Impinj Inc","Technology","Communication Equipment","USA",4178.91,585.54,148.61,7.32%,231653
1374,"PINE","Alpine Income Property Trust Inc","Real Estate","REIT - Retail","USA",230.35,,16.90,-0.24%,46484
1375,"PIPR","Piper Sandler Co's","Financial","Capital Markets","USA",4515.27,33.48,255.10,5.34%,150172
1376,"PJT","PJT Partners Inc","Financial","Capital Markets","USA",2922.22,30.89,121.81,2.57%,126483
1377,"PKBK","Parke Bancorp Inc","Financial","Banks - Regional","USA",220.78,10.27,18.46,2.50%,10950
1378,"PKE","Park Aerospace Corp","Industrials","Aerospace & Defense","USA",251.10,38.17,12.40,3.25%,90805
1379,"PKOH","Park-Ohio Holdings Corp.","Industrials","Specialty Industrial Machinery","USA",363.87,20.11,27.84,5.61%,27509
1380,"PKST","Peakstone Realty Trust","Real Estate","REIT - Office","USA",443.47,,12.20,4.45%,116108
1381,"PL","Planet Labs PBC","Industrials","Aerospace & Defense","USA",622.25,,2.14,6.47%,884009
1382,"PLAB","Photronics, Inc.","Technology","Semiconductor Equipment & Materials","USA",1392.65,10.20,21.98,5.77%,381131
1383,"PLAY","Dave & Buster's Entertainment Inc","Communication Services","Entertainment","USA",1267.50,13.66,32.04,2.59%,616468
1384,"PLBC","Plumas Bancorp.","Financial","Banks - Regional","USA",222.08,7.84,37.64,0.75%,33016
1385,"PLL","Piedmont Lithium Inc","Basic Materials","Other Industrial Metals & Mining","USA",170.26,,8.79,-1.79%,474373
1386,"PLMR","Palomar Holdings Inc","Financial","Insurance - Property & Casualty","USA",2335.18,24.60,93.37,-1.65%,97669
1387,"PLOW","Douglas Dynamics Inc","Consumer Cyclical","Auto Parts","USA",635.67,22.74,27.53,1.29%,207332
1388,"PLPC","Preformed Line Products Co.","Industrials","Electrical Equipment & Parts","USA",584.83,14.61,119.11,0.43%,6385
1389,"PLRX","Pliant Therapeutics Inc","Healthcare","Biotechnology","USA",739.65,,12.26,-2.23%,438539
1390,"PLSE","Pulse Biosciences Inc","Healthcare","Medical Instruments & Supplies","USA",924.57,,15.10,9.74%,204982
1391,"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",1708.30,,2.08,0.00%,55727511
1392,"PLUS","ePlus Inc","Technology","Software - Application","USA",2284.94,21.02,85.90,1.31%,176331
1393,"PLXS","Plexus Corp.","Technology","Electronic Components","USA",3241.73,29.99,119.05,1.86%,105223
1394,"PLYM","Plymouth Industrial Reit Inc","Real Estate","REIT - Industrial","USA",1055.55,43.21,23.25,0.39%,187467
1395,"PMT","Pennymac Mortgage Investment Trust","Real Estate","REIT - Mortgage","USA",1164.79,8.85,13.41,0.60%,617048
1396,"PMTS","CPI Card Group Inc","Financial","Credit Services","USA",279.22,16.46,25.20,0.56%,12958
1397,"PNRG","PrimeEnergy Resources Corp","Energy","Oil & Gas E&P","USA",195.80,7.05,110.00,4.47%,748
1398,"PNTG","Pennant Group Inc","Healthcare","Medical Care Facilities","USA",869.14,45.29,28.77,2.49%,258834
1399,"POR","Portland General Electric Co","Utilities","Utilities - Regulated Electric","USA",4798.94,16.01,46.56,0.17%,616513
1400,"POWI","Power Integrations Inc.","Technology","Semiconductors","USA",3462.08,81.63,60.92,1.91%,543530
1401,"POWL","Powell Industries, Inc.","Industrials","Electrical Equipment & Parts","USA",1972.29,15.39,164.49,5.62%,195680
1402,"POWW","AMMO Inc","Industrials","Aerospace & Defense","USA",192.39,,1.62,3.18%,685446
1403,"PPBI","Pacific Premier Bancorp, Inc.","Financial","Banks - Regional","USA",2377.72,,24.66,3.61%,634859
1404,"PPTA","Perpetua Resources Corp.","Basic Materials","Other Precious Metals & Mining","USA",375.95,,5.82,4.58%,76587
1405,"PRA","Proassurance Corporation","Financial","Insurance - Property & Casualty","USA",588.66,,11.54,1.58%,319692
1406,"PRAA","PRA Group Inc","Financial","Credit Services","USA",919.61,243.69,23.37,5.75%,195342
1407,"PRAX","Praxis Precision Medicines Inc","Healthcare","Biotechnology","USA",905.46,,52.92,1.71%,268886
1408,"PRCH","Porch Group Inc","Technology","Software - Application","USA",108.61,,1.10,-6.41%,1436348
1409,"PRCT","Procept BioRobotics Corp","Healthcare","Medical Devices","USA",3213.95,,61.89,3.03%,402873
1410,"PRDO","Perdoceo Education Corporation","Consumer Defensive","Education & Training Services","USA",1495.96,11.20,22.78,3.40%,374246
1411,"PRFT","Perficient Inc.","Technology","Information Technology Services","USA",2639.41,35.95,75.09,0.00%,256899
1412,"PRG","PROG Holdings Inc","Industrials","Rental & Leasing Services","USA",1693.22,16.42,40.01,0.10%,626802
1413,"PRGS","Progress Software Corp.","Technology","Software - Infrastructure","USA",2401.24,34.23,56.13,1.26%,331616
1414,"PRIM","Primoris Services Corp","Industrials","Engineering & Construction","USA",2826.80,18.59,52.67,4.61%,466792
1415,"PRK","Park National Corp.","Financial","Banks - Regional","USA",2593.37,19.15,160.58,2.26%,42532
1416,"PRKS","United Parks & Resorts Inc.","Consumer Cyclical","Leisure","USA",2937.65,12.28,47.01,1.42%,1502006
1417,"PRLB","Proto Labs Inc","Industrials","Metal Fabrication","USA",713.51,29.59,28.37,2.83%,165690
1418,"PRLD","Prelude Therapeutics Inc","Healthcare","Biotechnology","USA",298.82,,5.44,6.67%,124090
1419,"PRM","Perimeter Solutions SA","Basic Materials","Specialty Chemicals","Luxembourg",1511.74,,10.41,4.41%,847240
1420,"PRME","Prime Medicine Inc","Healthcare","Biotechnology","USA",526.93,,4.39,-0.23%,568299
1421,"PRMW","Primo Water Corporation","Consumer Defensive","Beverages - Non-Alcoholic","USA",3429.56,39.38,21.40,-1.83%,1382198
1422,"PRO","Pros Holdings Inc","Technology","Software - Application","USA",947.98,,20.08,2.82%,4370842
1423,"PROK","ProKidney Corp","Healthcare","Biotechnology","USA",241.19,,2.09,14.21%,377312
1424,"PROP","Prairie Operating Co","Financial","Capital Markets","USA",98.62,,8.09,-0.49%,52944
1425,"PRPL","Purple Innovation Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",110.71,,1.03,-3.74%,289459
1426,"PRTA","Prothena Corporation plc","Healthcare","Biotechnology","Ireland",1058.19,,19.68,2.18%,245682
1427,"PRTH","Priority Technology Holdings Inc","Technology","Software - Infrastructure","USA",405.15,,5.06,0.00%,81485
1428,"PRVA","Privia Health Group Inc","Healthcare","Health Information Services","USA",2308.84,162.06,19.35,5.91%,1072666
1429,"PSFE","Paysafe Limited","Technology","Software - Infrastructure","United Kingdom",1184.41,,19.49,4.39%,155188
1430,"PSMT","Pricesmart Inc.","Consumer Defensive","Discount Stores","USA",2514.62,19.93,82.07,1.22%,86078
1431,"PSTL","Postal Realty Trust Inc","Real Estate","REIT - Office","USA",330.91,160.69,14.35,-0.07%,65902
1432,"PSTX","Poseida Therapeutics Inc","Healthcare","Biotechnology","USA",294.30,,3.03,-1.62%,426719
1433,"PTCT","PTC Therapeutics Inc","Healthcare","Biotechnology","USA",2488.92,,32.45,1.88%,504429
1434,"PTEN","Patterson-UTI Energy Inc","Energy","Oil & Gas Drilling","USA",3486.35,29.48,8.87,2.54%,5294145
1435,"PTGX","Protagonist Therapeutics Inc","Healthcare","Biotechnology","USA",2189.90,14.15,37.18,3.88%,530437
